AÑO,DEPARTAMENTO,MUNICIPO,TOTAL MUESTRAS,RESULTADO COLOR APARENTE,RESULTADO TURBIEDAD,RESULTADO PH,RESULTADO CLORO RESIDUAL LIBRE,RESULTADO ALCALINIDAD TOTAL,RESULTADO CALCIO,RESULTADO FOSFATOS,RESULTADO MANGANESO,RESULTADO MOLIBDENO,RESULTADO MAGNESIO,RESULTADO ZINC,RESULTADO DUREZA TOTAL,RESULTADO SULFATOS,RESULTADO HIERRO TOTAL,RESULTADO CLORUROS,RESULTADO NITRATOS,RESULTADO NITRITOS,RESULTADO ALUMINIO,RESULTADO FLORUROS,RESULTADO COT,RESULTADO COLIFORMES TOTALES,RESULTADO E.COLI,RESULTADO ANTIMONIO,RESULTADO ARSÉNICO,RESULTADO BARIO,RESULTADO CADMIO,RESULTADO CIANURO LIBRE Y DIASOCIABLE,RESULTADO COBRE,RESULTADO Cromo total,RESULTADO MERCURIO,RESULTADO NIQUEL,RESULTADO PLOMO,RESULTADO SELENIO,RESULTADO TRIHALOMETANOS TOTALES,RESULTADO HIDROCARBUROS AROMÁTICOS POLICICLICOS,RESULTADO GIARDIA,RESULTADO CRYPTOSPORIDIUM,RESULTADO PLAGUICIDAS TOTALES,RESULTADO ORGANOFOSFORADOS Y CARBAMATOS,RESULTADO MESÓFILOS,IRCA PROMEDIO,IRCA BASE PROMEDIO,NIVEL DE RIESGO PROMEDIO
2015,Santander,Cabrera,11,3.4545454545,1.4327272727,7.3727272727,0.709090909,35.181818181799997,12.436363636299999,,,,10.039090909,,54.294545454500003,15.574999999999999,0.0855555555,7.37,,0.017125,,0.03,,0.3333333333,0,,,,,,,,,,,,,,,,,,,7.025454,7.025454,BAJO
2015,Santander,California,8,0.505,0.48375,7.63,1.0285714285,82.1875,27.72625,,,,26.173749999999998,,136.77500000000001,28.606666666599999,0.0671428571,8.89625,,0.0145714285,,,,5.625,0,,,,,,,,,,,,,,,,,,,4.4025,4.4025,SIN RIESGO
2015,Santander,Capitanejo,9,1.6666666666,1.7455555555,6.9277777777,0.4111111111,14.833333333300001,2.5,,,,2.1577777777,,17.6277777777,26.651666666600001,0.0914285714,4.6988888888,,0.0074285714,,0,,954.875,25.25,,,,,,,,,,,,,,,,,,,27.082222000000002,27.082222000000002,MEDIO
2015,Santander,Carcasí,8,0.5,0.36875,7.465,0.94,136.375,18.762499999999999,,,,29.811250000000001,,231.24375000000001,66.201666666600005,0.01,5.095,,0.0104285714,,,,222,0.1428571428,,,,,,,,,,,,,,,,,,,8.876250000000001,8.876250000000001,BAJO
2015,Santander,Cepitá,9,0.4444444444,0.0322222222,7.6222222222,0.9888888888,133.55555555550001,34.766666666600003,,,,29.58,,164.52222222220001,51.612000000000002,0.0185714285,10.788888888800001,,0.013875,,0.61,,9.666666666599999,0.3333333333,,,,,,,,,,,,,,,,,,,10.762222,10.762222,BAJO
2015,Santander,Cerrito,8,3.25,2.8475,7.46,,82.5625,24.024999999999999,,,,12.366250000000001,,80.599999999999994,19.29,0.08,5.00875,,0.0253333333,,0,,811.83333333329995,1.8333333333,,,,,,,,,,,,,,,,,,,23.12,23.12,MEDIO
2015,Santander,Charalá,8,1.1428571428,0.26625,6.8625,1.15,15.625,10.512499999999999,,,,6.01375,,35.575000000000003,51.96,0.0366666666,5.91875,,0.0188571428,,,,0,0,,,,,,,,,,,,,,,,,,,0,0,SIN RIESGO
2015,Santander,Charta,10,1,0.48,7.464,,32.35,9.83,,,,7.775,,42.225000000000001,25.047142857099999,0.1714285714,3.813,,0.0082,,,,109.4,1.5,,,,,,,,,,,,,,,,,,,21.577999999999999,21.577999999999999,MEDIO
2015,Santander,Chima,11,0.4781818181,0.33,7.2045454545,0.99,58.672727272700001,22.3818181818,,,,18.301818181800002,,98.6454545454,21.676666666599999,0.1271428571,7.2463636363,,0.0161111111,,,,150.1818181818,11.909090909,,,,,,,,,,,,,,,,,,,11.655454000000001,11.655454000000001,BAJO
2015,Santander,Chipatá,6,0.3333333333,0.4383333333,7.345,0.92,92.75,38.766666666600003,,,,21.113333333300002,,126.7,42.957500000000003,0.058,8.301666666599999,,0.0038,,0.02,,0,0,,,,,,,,,,,,,,,,,,,0.195,0.195,SIN RIESGO
2015,Santander,Cimitarra,8,6.1666666666,1.7925,7.3,0.95,49.75,29.5625,,,,14.838749999999999,,91.431250000000006,47.431666666600002,0.0885714285,6.33375,,0.0132,,0,,370,0,,,,,,,,,,,,,,,,,,,16.965,16.965,MEDIO
2015,Santander,Concepción,9,3.5555555555,1.5888888888,7.3,0.4355555555,83.666666666599994,26.966666666599998,,,,15.45,,95.933333333299998,10.3316666666,0.2383333333,10.007777777699999,,0.0217142857,,,,399.25,115.125,,,,,,,,,,,,,,,,,,,24.621110999999999,24.621110999999999,MEDIO
2015,Santander,Confines,2,1,0.3,7.05,1.65,4,0.4,,,,0.935,,4.3,19.079999999999998,0.085,9.66,,0.023,,,,1.5,0,,,,,,,,,,,,,,,,,,,8.52,8.52,BAJO
2015,Santander,Contratación,11,4.3,1.925,6.8363636363,0.5636363636,12.3,2.42,,,,2.476,,12.725,22.071428571399998,0.1057142857,7.1,,0.019,,,,450.3,3,,,,,,,,,,,,,,,,,,,23.413636,23.413636,MEDIO
2015,Santander,Coromoro,3,3,3.0566666666,7.7766666666,,114.3333333333,30.666666666600001,,,,21.39,,119.8,4.8433333333,0.175,6.6766666666,,0.0046666666,,,,10.333333333300001,0,,,,,,,,,,,,,,,,,,,27.533332999999999,27.533332999999999,MEDIO
2015,Santander,Curití,10,1.6,1.243,7.111,1.8333333333,11.55,4.63,,,,3.558,,20.16,18.442222222200002,0.1033333333,6.543,,0.005875,,,,384.44444444440001,21,,,,,,,,,,,,,,,,,,,13.887,13.887,BAJO
2015,Santander,El Carmen De Chucurí,6,0.5,0.405,7,1,66.416666666599994,19.75,,,,12.295,,70.933333333299998,0.8,0.325,5.5733333333,,0.0145,,,,0,0,,,,,,,,,,,,,,,,,,,0.283333,0.283333,SIN RIESGO
2015,Santander,El Guacamayo,12,0.3333333333,1.0341666666,6.8416666666,0.7416666666,27.375,16.2416666666,,,,9.8272727272,,53.787500000000001,25.323333333299999,0.0644444444,7.0525,,0.014,,0.8,,87.916666666599994,1.4166666666,,,,,,,,,,,,,,,,,,,17.270833,17.270833,MEDIO
2015,Santander,El Peñón,7,10.333333333300001,1.9866666666,7.3666666666,1.2,14.833333333300001,11.733333333299999,,,,6.54,,39,41.842500000000001,0.31,6.035,,0.011,,0.05,,24,1,,,,,,,,,,,,,,,,,,,18.137142000000001,18.137142000000001,MEDIO
2015,Santander,El Playón,11,1.649090909,2.7227272727,6.7545454545,0.2181818181,22.4545454545,6.7909090909,,,,3.0872727272,,19.6454545454,18.678750000000001,0.075,5.6954545454,,0.0121,,,,3535.8181818181001,256.36363636359999,,,,,,,,,,,,,,,,,,,50.397272000000001,50.397272000000001,ALTO
2015,Santander,Encino,7,3.0085714285,1.3271428571,7.2614285714,,33.1,6.5714285714,,,,8.1914285714,,40.742857142799998,28.734999999999999,0.052,6.6528571428,,0.0203333333,,,,439.8333333333,0.6666666666,,,,,,,,,,,,,,,,,,,17.507142000000002,17.507142000000002,MEDIO
2015,Santander,Enciso,8,0.5,0.51125,7.32125,0.8,73.5,16.537500000000001,,,,26.35125,,126.31874999999999,43.643999999999998,0.036,5.78875,,0.0158333333,,,,727.71428571419995,74.857142857100001,,,,,,,,,,,,,,,,,,,19.137499999999999,19.137499999999999,MEDIO
2015,Santander,Florián,7,8.1966666666,10.7516666666,7.6,0.2285714285,84.1,26.8666666666,,,,22.361666666600001,,120.0166666666,38.479999999999997,0.09,4.2883333333,,0.0114,,,,1.1666666666,0,,,,,,,,,,,,,,,,,,,40.642856999999999,40.642856999999999,ALTO
2015,Santander,Floridablanca,15,0,0.0046666666,7.1585714285,1.0828571428,36.0666666666,12.2733333333,,,,7.5106666666,,43.573333333299999,10.68125,0.0184615384,6.828,,0.0206666666,,0.0333333333,,0.0666666666,0,,,,,,,,,,,,,,,,,,,1.250666,1.250666,SIN RIESGO
2015,Santander,Galán,11,1.012,1.0045454545,7.0454545454,1.099090909,27.4545454545,9.307272727200001,,,,7.1463636363,,40.309090908999998,32.075000000000003,0.04,6.5727272727,,0.011375,,,,47.7,3.2,,,,,,,,,,,,,,,,,,,13.390909000000001,13.390909000000001,BAJO
2015,Santander,Gambita,10,10.9066666666,4.1388888888,6.929,1.4111111111,76.388888888799997,22.966666666599998,,,,19.9522222222,,106.1,24.008333333300001,0.1125,5.8533333333,,0.0174285714,,0,,2691.5555555555002,1443.3333333333001,,,,,,,,,,,,,,,,,,,16.686,16.686,MEDIO
2015,Santander,Girón,37,0.1621621621,0.0394594594,7.2124324324,0.9562162162,43.932432432399999,18.208108108099999,,,,9.4472972972,,59.1583333333,42.076000000000001,0.0225,7.96,,0.0160666666,,0.0333333333,,0.9411764705,0,,,,,,,,,,,,,,,,,,,2.755405,2.755405,SIN RIESGO
2015,Santander,Guaca,11,0.7,0.71,7.4,1.1636363636,48.9,17.239999999999998,,,,10.243,,62.174999999999997,17.7528571428,0.0857142857,4.9,,0.011375,,,,403.5,0.75,,,,,,,,,,,,,,,,,,,12.983636000000001,12.983636000000001,BAJO
2015,Santander,Guadalupe,12,6.265,1.195,6.6125,1.7545454545,4.4583333333,3.7341666666,,,,4.0641666666,,19.495833333299998,25.018750000000001,0.2744444444,7.1445454545,,0.0178,,,,2420,18.181818181800001,,,,,,,,,,,,,,,,,,0,10.345833000000001,10.345833000000001,BAJO
2015,Santander,Guapotá,1,1,1.1,7.3,1,56,0,,,,11,,46,0.14,0.18,7,,,,,,0,0,,,,,,,,,,,,,,,,,,,0,0,SIN RIESGO
2015,Santander,Guavatá,11,1.2854545454,1.5281818181,7.1636363636,4.409090909,81.454545454500007,39.636363636299997,,,,22.533636363599999,,133.57272727270001,55.128888888799999,0.0877777777,8.2636363636,,0.0136666666,,,,0.2,0,,,,,,,,,,,,,,,,,,,9.520909,9.520909,BAJO
2015,Santander,Güepsa,6,2,0.79,7.215,1.82,64,26.15,,,,15.538333333300001,,90.883333333300001,36.655999999999999,0.066,9.356666666600001,,0.012,,,,4.6,0.4,,,,,,,,,,,,,,,,,,,14.06,14.06,BAJO
2015,Santander,Hato,10,2.5755555555,0.898,7.26,1.38,10.6,8.289999999999999,,,,4.868,,28.61,23.372499999999999,0.055,20.707999999999998,,0.0104285714,,,,0,0,,,,,,,,,,,,,,,,,,,3.542,3.542,SIN RIESGO
2015,Santander,Jesús María,7,8.029999999999999,9.275,7.2728571428,0.35,78.583333333300004,29.2833333333,,,,21.45,,118.66666666659999,46.494999999999997,0.085,6.7483333333,,0.0166,,,,0.7142857142,0.1428571428,,,,,,,,,,,,,,,,,,,18.59,18.59,MEDIO
2015,Santander,Jordán,8,1.875,1.91,7.29875,0.2833333333,87.375,24.4375,,,,27.446249999999999,,138.80625000000001,18.396000000000001,0.0816666666,5.835,,0.0198571428,,0.07,,541.71428571419995,22.4285714285,,,,,,,,,,,,,,,,,,,22.925000000000001,22.925000000000001,MEDIO
2015,Santander,La Belleza,8,3,2.515,7.2875,1.525,107.5,26.087499999999999,,,,23.702500000000001,,130.88749999999999,19.847999999999999,0.058,9.9175,,0.0163333333,,0,,5.125,0,,,,,,,,,,,,,,,,,,,17.353750000000002,17.353750000000002,MEDIO
2015,Santander,La Paz,9,0.6866666666,0.1211111111,7.4444444444,1.3,67.611111111100001,26.933333333299998,,,,15.3744444444,,94.416666666599994,21.3883333333,0.1433333333,10.131111111099999,,0.0105714285,,,,702.2222222222,3.6666666666,,,,,,,,,,,,,,,,,,,25.05,25.05,MEDIO
2015,Santander,Landázuri,4,0,0.095,7.2,1.45,65.25,40.924999999999997,,,,16.737500000000001,,110.675,37.3533333333,0.0666666666,4.115,,0.019,,0,,0,0,,,,,,,,,,,,,,,,,,,0,0,SIN RIESGO
2015,Santander,Lebrija,30,1.8333333333,0.4060714285,7.1703571428,1.0742307692,25.285714285699999,8.725,,,,5.3539285714,,31.880357142800001,25.975789473599999,0.1463157894,12.0871428571,,0.0219090909,,0,,59,3.6333333333,,,,,,,,,,,,,,,,,,,7.559,7.559,BAJO
2015,Santander,Los Santos,10,3.2222222222,0.672,7.738,,12.6,3.73,,,,5.492,,26.632999999999999,37.68,0.155,7.691,,0.022625,,0,,0.2222222222,0,,,,,,,,,,,,,,,,,,,4.537,4.537,SIN RIESGO
2015,Santander,Macaravita,7,0.5714285714,0.3657142857,7.7,0.78,15.142857142800001,8.7285714285,,,,4.9942857142,,29.578571428499998,28.385000000000002,0.04,8.887142857100001,,0.0155,,,,57.4285714285,1.8571428571,,,,,,,,,,,,,,,,,,,18.170000000000002,18.170000000000002,MEDIO
2015,Santander,Málaga,15,1.4407142857,1.9621428571,7.1714285714,1.0071428571,64.864285714199994,22.8357142857,,,,16.287142857100001,,90.7,11.981999999999999,0.1281818181,6.9021428571,,0.0176923076,,,,0,0,,,,,,,,,,,,,,,,,,,3.976,3.976,SIN RIESGO
2015,Santander,Matanza,5,3.422,0.394,7.24,1.06,65.7,21,,,,11.782,,70.08,15.994999999999999,0.05,8.754,,0.01325,,,,5.75,0,,,,,,,,,,,,,,,,,,,3.528,3.528,SIN RIESGO
2015,Santander,Mogotes,11,0.3681818181,0.229090909,6.7363636363,0.9818181818,20.963636363599999,7.3545454545,,,,3.9554545454,,23.8,14.852499999999999,0.0355555555,5.4181818181,,0.0142222222,,0,,237.90909090900001,0,,,,,,,,,,,,,,,,,,,4.647272,4.647272,SIN RIESGO
2015,Santander,Molagavita,11,9.196363636299999,1.299090909,7.3336363636,1.5181818181,21.4545454545,7.6727272727,,,,5.4418181818,,30.772727272699999,21.914285714199998,0.14875,7.3063636363,,0.0157,,,,294.8,5,,,,,,,,,,,,,,,,,,,18.839089999999999,18.839089999999999,MEDIO
2015,Santander,Ocamonte,5,1.028,0.24,7.44,0.8,17.100000000000001,4.92,,,,4.29,,22.8,5.708,0.105,5.606,,0.00275,,,,2.2,0,,,,,,,,,,,,,,,,,,,6.816,6.816,BAJO
2015,Santander,Oiba,12,0.7941666666,0.504,7.2833333333,1.5,10.583333333300001,5.0416666666,,,,4.7272727272,,23.079166666599999,15.868888888800001,0.1855555555,5.5308333333,,0.0141111111,,,,0,0,,,,,,,,,,,,,,,,,,,0.436666,0.436666,SIN RIESGO
2015,Santander,Onzaga,8,1.25,0.5175,7.5375,0.6875,24.4375,7.2375,,,,5.9775,,43.087499999999999,36.942,0.046,3.54375,,0.016,,,,86.625,2.75,,,,,,,,,,,,,,,,,,,12.5875,12.5875,BAJO
2015,Santander,Palmar,10,0.621,0.301,7.44,1.5,21.63,12.45,,,,7.308,,42.9,11.838749999999999,0.0675,23.111000000000001,,0.0131428571,,,,0.1111111111,0,,,,,,,,,,,,,,,,,,,1.704,1.704,SIN RIESGO
2015,Santander,Palmas Del Socorro,20,7.388,5.9175,7.155,1.06,32.435000000000002,11.81,,,,7.616,,43.52,12.684374999999999,0.0826666666,9.458,,0.0122142857,,0,,243.4,122.65,,,,,,,,,,,,,,,,,,,8.723000000000001,8.723000000000001,BAJO
2015,Santander,Páramo,5,2.6,1.59,6.8,1,8.4,5.6,,,,5.212,,27.38,10.93,0.1375,6.44,,0.00375,,,,0,0,,,,,,,,,,,,,,,,,,,6.876,6.876,BAJO
2015,Santander,Piedecuesta,144,0.2361111111,0.2092361111,7.4152083333,0.9486713286,38.423611111100001,12.9152777777,,,,7.119375,,42.580902777699997,10.3,0.0260975609,7.8453472222,,0.0161222222,,0.0915,,0,0,,,,,,,,,,,,,,,,,,,0.617916,0.617916,SIN RIESGO
2015,Santander,Pinchote,10,1.212,0.88,7.09,1.218,46.65,19.52,,,,12.718999999999999,,72.489999999999995,30.951250000000002,0.055,9.914999999999999,,0.01075,,0.03,,1.5555555555,0,,,,,,,,,,,,,,,,,,,5.192,5.192,BAJO
2015,Santander,Puente Nacional,11,0.4545454545,0.5827272727,7.209090909,0.85,64.409090909,31.890909090899999,,,,22.570909090899999,,129.7636363636,67.485714285699999,0.05,7.3263636363,,0.0122222222,,0.01,,0.7,0,,,,,,,,,,,,,,,,,,,9.546363,9.546363,BAJO
2015,Santander,Puerto Parra,11,0.4,1.852,5.805,,4.25,1.81,,,,1.8822222222,,9.26,20.114285714200001,0.09125,4.896,,0.0165714285,,0,2,439.5,6.3333333333,,,,,,,,,,,,,,,,,,,44.54909,44.54909,ALTO
2015,Santander,Puerto Wilches,20,4,2.5311111111,41.975000000000001,,35.722222222200003,9.4222222222,,,,7.0477777777,,40.3277777777,37.754545454499997,0.6663636363,5.3738888888,,0.0135714285,,0.055,,653.54999999999995,12.7,,,,,,,,,,,,,,,,,,,41.692,41.692,ALTO
2015,Santander,Rionegro,10,2.9,2.422,7.15,0.95,36.15,7.45,,,,6.785,,37.32,30.3533333333,0.02875,6.124,,0.01075,,0.01,,3.1111111111,0,,,,,,,,,,,,,,,,,,,20.565999999999999,20.565999999999999,MEDIO
2015,Santander,Sabana De Torres,46,2.9354838709,0.5716129032,7.6528571428,1.2548780487,13.193548387,4.9354838709,,,,3.0660714285,,16.600000000000001,28.772105263099998,0.0572,7.5725806451,,0.0129565217,,0,,24.883720930199999,0.953488372,,,,,,,,,,,,,,,,,,,8.264347000000001,8.264347000000001,BAJO
2015,Santander,San Andrés,8,0.875,0.62125,7.37875,0.7,59.375,19.487500000000001,,,,12.845000000000001,,76.118750000000006,9.114000000000001,0.0716666666,4.735,,0.0141666666,,0,,295.14285714279998,2.2857142857,,,,,,,,,,,,,,,,,,,12.66,12.66,BAJO
2015,Santander,San Benito,5,49,28.957999999999998,7.18,0.575,128.69999999999999,25.4,,,,28.577999999999999,,144.51,28.397500000000001,0.21,9.538,,0.04125,,,,72.5,0,,,,,,,,,,,,,,,,,,,27.143999999999998,27.143999999999998,MEDIO
2015,Santander,San Gil,72,0.5081428571,0.3068571428,6.7845714285,0.7536842105,32.704285714199997,15.208571428500001,,,,8.6135714285,,51.420714285700001,17.279599999999999,0.110625,6.97,,0.0197272727,,0.0025,,44.4285714285,0,,,,,,,,,,,,,,,,,,,2.686944,2.686944,SIN RIESGO
2015,Santander,San Joaquín,7,1.5,0.3385714285,7.9857142857,1.7485714285,68.571428571400006,23.971428571400001,,,,13.131428571400001,,78.7,48.24,0.044,5.8757142857,,0.0116,,0,,0,0,,,,,,,,,,,,,,,,,,,4.954285,4.954285,SIN RIESGO
2015,Santander,San José De Miranda,10,0.3333333333,1.309,7.1,0.68,109.1,21.35,,,,30.87,,149.93,43.096249999999998,0.13125,5.776,,0.0173333333,,,,302.88888888880001,13.4444444444,,,,,,,,,,,,,,,,,,,13.26,13.26,BAJO
2015,Santander,San Miguel,11,0.3636363636,0.3145454545,6.2363636363,1.4181818181,9.0909090909,3.0545454545,,,,2.46,,13.309090909,14.374285714199999,0.06,6.0572727272,,0.0086666666,,0,,0,0,,,,,,,,,,,,,,,,,,,3.298181,3.298181,SIN RIESGO
2015,Santander,San Vicente De Chucurí,43,1.9166666666,1.1480487804,7.4290243902,1.2529411764,68.158536585299998,26.824390243900002,,,,14.837560975600001,,88.641463414599997,37.358064516100001,0.0459375,5.7763414634,,0.0176551724,,0,,3838.9512195121001,51.243902439000003,,,,,,,,,,,,,,,,,,,21.75093,21.75093,MEDIO
2015,Santander,Santa Bárbara,11,1.0909090909,0.1072727272,7.4545454545,1.16,28.045454545399998,8.6454545454,,,,6.4136363636,,36.6318181818,18.36,0.0825,5.4672727272,,0.0104444444,,,,411.36363636359999,11.272727272699999,,,,,,,,,,,,,,,,,,,14.600909,14.600909,MEDIO
2015,Santander,Santa Helena Del Opón,8,4.75,6.25875,7.49875,11,24.75,12.8,,,,8.282500000000001,,47.325000000000003,34.622,0.1016666666,3.3275,,0.0205714285,,0.01,,15573.857142857099,7176.4285714284997,,,,,,,,,,,,,,,,,,,65.761250000000004,65.761250000000004,ALTO
2015,Santander,Simacota,11,0.38,0.3036363636,7.1272727272,0.9636363636,21.772727272699999,2.2727272727,,,,3.838,,16.804545454500001,15.445714285699999,0.04875,7.475,,0.009,,,,12.3636363636,0,,,,,,,,,,,,,,,,,,,3.116363,3.116363,SIN RIESGO
2015,Santander,Socorro,32,4.735,2.7709375,7.175,1.1225806451,44.59375,17.246874999999999,,,,11.928437499999999,,66.965625000000003,25.78875,0.0629166666,8.881562499999999,,0.0141153846,,,,1.3125,0,,,,,,,,,,,,,,,,,,,6.20875,6.20875,BAJO
2015,Santander,Suaita,9,1.6666666666,1.5188888888,7.3522222222,1.9166666666,21.3888888888,15.144444444399999,,,,7.1388888888,,44.894444444400001,21.872,0.0885714285,5.23,,0.01025,,0,,5.8888888888,0,,,,,,,,,,,,,,,,,,,16.037776999999998,16.037776999999998,MEDIO
2015,Santander,Sucre,7,14.166666666599999,9.01,7.5,0.8857142857,79.666666666599994,20.3,,,,15.7966666666,,86.133333333300001,19.53,0.1025,4.668,,0.028,,0,,3576.7142857141998,176.14285714280001,,,,,,,,,,,,,,,,,,,42.565714,42.565714,ALTO
2015,Santander,Suratá,12,0.76,0.5216666666,6.9833333333,0.975,13.25,6.5916666666,,,,4.5883333333,,25.675000000000001,25.158750000000001,0.071,5.1566666666,,0.0101,,0.02,,167.54545454539999,11.181818181800001,,,,,,,,,,,,,,,,,,,23.269165999999998,23.269165999999998,MEDIO
2015,Santander,Tona,12,0.375,0.58,7.405,1.77,72.875,15.608333333299999,,,,16.412500000000001,,84.020833333300004,17.168749999999999,0.0966666666,5.6733333333,,0.013375,,,,475.36363636359999,2.7272727272,,,,,,,,,,,,,,,,,,,16.253333000000001,16.253333000000001,MEDIO
2015,Santander,Valle De San José,6,1.8333333333,1.4533333333,7.3,1.3333333333,31.583333333300001,17.2833333333,,,,11.5233333333,,65.233333333299996,4.55,0.096,7.9766666666,,0.0264,,,,3.3333333333,0,,,,,,,,,,,,,,,,,,,14.366666,14.366666,MEDIO
2015,Santander,Vélez,8,2.0285714285,1.7742857142,7.25,1.17125,54.214285714200003,24.157142857099998,,,,17.045714285700001,,95.214285714200003,49.468000000000004,0.12,10.385714285700001,,0.0096,,0.02,,13,0,,,,,,,,,,,,,,,,,,,26.71125,26.71125,MEDIO
2015,Santander,Vetas,4,1.5,0.235,7.85,0.675,8.25,3.99,,,,2.5075,,14.475,53.88,0.03,3.4275,0,0.007,,,,640.25,98.25,,,,,,,,,,,,,,,,,,,43.152500000000003,43.152500000000003,ALTO
2015,Santander,Villanueva,7,0.5714285714,0.1557142857,7.4142857142,1.5428571428,7.1428571428,4.5857142857,,,,2.3528571428,,14.378571428500001,14.13,0.266,10.3514285714,,0.0171666666,,,,0.4285714285,0,,,,,,,,,,,,,,,,,,,2.677142,2.677142,SIN RIESGO
2015,Santander,Zapatoca,7,1.5,0.5985714285,6.9,0.6714285714,13.4285714285,11.7714285714,,,,7.54,,43.571428571399998,45.124000000000002,0.1075,5.6628571428,,0.0138333333,,,,0,0,,,,,,,,,,,,,,,,,,,2.708571,2.708571,SIN RIESGO
2015,Sucre,Buenavista,16,4,0.3384615384,7.8461538461,0.3153846153,,26.8666666666,0.05,,,16.0333333333,,133.53846153840001,23.053846153799999,,35.052307692299998,,0.02,,,,0.4,0.4,,,,,,,,,,,,,,,,,,,34.854374999999997,34.854374999999997,MEDIO
2015,Sucre,Caimito,19,4.1111111111,0.4994444444,7.2555555555,0.2052631578,119,13.0736842105,0.0997368421,,,7.8579473684,,65.052631578900005,2.1294736842,,30.757368420999999,,0.0047368421,,,,0.3888888888,0.1052631578,,,,,,,,,,,,,,,,,,0,16.925789000000002,16.925789000000002,MEDIO
2015,Sucre,Chalán,36,4,0.4044444444,7.4,0.6777777777,,53.688888888800001,0.1,,,25.6788888888,,269.2222222222,54.5888888888,,58.922222222199998,,0.0022222222,,,,0.1111111111,0.1111111111,,,,,,,,,,,,,,,,,,,10.304166,10.304166,BAJO
2015,Sucre,Coloso,25,4,0.49,7.5,0.5,,52,0.1,,,29.2,,250,23.5,,38.6,,0,,,,0,0,,,,,,,,,,,,,,,,,,,0,0,SIN RIESGO
2015,Sucre,Corozal,51,3.0357142857,0.1803571428,8.4607142857,1.0035714285,,6.1714285714,0.05,,,3.6810714285,,29.321428571399998,12.6464285714,,24.5928571428,,0.0003703703,,,,0,0,,,,,,,,,,,,,,,,,,0,0,0,SIN RIESGO
2015,Sucre,Coveñas,29,4.1034482758,0.404137931,7.9379310344,0.7448275862,,53.853571428499997,0.2,,,30.242857142799998,,258.68965517240002,46.875862068899998,,102.3,,0.0089655172,,,,0.1379310344,0.1034482758,,,,,,,,,,,,,,,,,,,9.247586,9.247586,BAJO
2015,Sucre,El Roble,12,4,0.34,7.3545454545,0.4818181818,,15.96,0.05,,,9.678000000000001,,79.909090909,0.8109090909,,1.6036363636,,0.0045454545,,,,0.4166666666,0.4166666666,,,,,,,,,,,,,,,,,,,26.491665999999999,26.491665999999999,MEDIO
2015,Sucre,Galeras,30,4,0.2947368421,7.3842105263,0.2421052631,,21.1368421052,0.05,,,17.987894736800001,,105.7894736842,2.2642105263,,28.215789473600001,,0.0063157894,,,,0.5454545454,0.5,,,,,,,,,,,,,,,,,,433,40.668999999999997,40.668999999999997,ALTO
2015,Sucre,Guaranda,28,4.1176470588,0.83,7.1647058823,0,,58.847058823499999,0.3,,,35.635294117599997,,293.82352941170001,2.194117647,,23.255294117599998,,0.0205882352,,,,1,0.7777777777,,,,,,,,,,,,,,,,,,,67.628928000000002,67.628928000000002,ALTO
2015,Sucre,La Unión,21,4,0.26,7.36,0.86,,24.96,0.05,,,14.2,,121.1,1.248,,26.09,,0.002,,,,0.1428571428,0.1428571428,,,,,,,,,,,,,,,,,,,10.817142,10.817142,BAJO
2015,Sucre,Los Palmitos,21,3.9411764705,0.4135294117,8.094117646999999,0.2705882352,,20.0235294117,0.05,,,12.217647058800001,,100.4705882352,25.4588235294,,36.935294117600002,,0.0052941176,,,,0.0952380952,0,,,,,,,,,,,,,,,,,,,10.734285,10.734285,BAJO
2015,Sucre,Majagual,45,4,0.3505,8.065,0.62,,15.56,0.2,,,9.385999999999999,,77.599999999999994,8.006,,29.835000000000001,,0.016,,,,0.2325581395,0.1860465116,,,,,,,,,,,,,,,,,,,14.564444,14.564444,MEDIO
2015,Sucre,Morroa,21,4,0.2416666666,8.1333333333,0,,6.6,0.05,,,3.7233333333,,31.833333333300001,12.45,,24.716666666599998,,0.01,,,,0.5714285714,0.4285714285,,,,,,,,,,,,,,,,,,,46.128571000000001,46.128571000000001,ALTO
2015,Sucre,Ovejas,46,3.909090909,0.2475151515,8.8424242424,0.3242424242,,3.1645454545,0.0515625,,,2.4066666666,,19.7878787878,44.315151515099998,,57.636363636299997,,0.0093939393,,,,0.0238095238,0,,,,,,,,,,,,,,,,,,0,8.775,8.775,BAJO
2015,Sucre,Palmito,17,4.5,0.683,7.37,0.24,,59.52,0.1,,,36.049999999999997,,297.2,45.27,,63.16,,0.006,,,,0.5294117647,0.5294117647,,,,,,,,,,,,,,,,,,,43.655293999999998,43.655293999999998,ALTO
2015,Sucre,Sampués,62,3.1333333333,0.2003333333,8.813333333299999,0.3866666666,,3.2,0.0485,,,1.2753333333,,14.3,12.0433333333,,30.203333333300002,,0.0073333333,,,,0.4915254237,0.4,,,,,,,,,,,,,,,,,,1,35.494031999999997,35.494031999999997,ALTO
2015,Sucre,San Benito Abad,64,4,0.35125,8.018750000000001,0.34375,,5.25,0.1,,,3.035,,25.625,8.617125,,15.246666666599999,,0.005625,,,,0,0,,,,,,,,,,,,,,,,,,,0,0,SIN RIESGO
